ID;SALDO;F_SALDO;COMPRAS;COMPRAS_PUNTUALES;COMPRAS_PLAZOS;AVANCE_EFECTIVO;F_COMPRAS;F_COMPRAS_PUNTUALES;F_COMPRAS_PLAZOS;F_AVANCE_EFECTIVO;P_AVANCE_EFECTIVO;P_COMPRAS;LÍMITE_CREDITO;PAGOS;PAGOS_MINIMOS;F_PAGOS_COMPLETOS;MESES_CLIENTE
C17336;4336.819763;0.238621624;31266.11765;33166.04446;2695.395338;7434.149761;0.391159372;0.49806565;0.859379379;0.144877955;95;108;15341.74053;25106.40381;30930.49292;0.829662286;6
C17337;15274.36439;0.208911828;6863.362369;32650.72607;11687.76316;24141.48358;0.536131561;0.76776472;0.649221011;1.030260229;46;171;4620.295914;24521.21596;45407.03389;0.165135012;8
C17338;5375.04716;0.238458045;28960.45373;36036.17623;950.3907105;8366.104535;0.470805053;0.457742499;0.788298708;0.232049253;71;91;15439.6396;20031.22205;36533.25111;0.793162041;6
C17339;16919.47611;0.153713727;10439.33056;30444.54662;12883.19158;26210.47555;0.523383506;0.753824314;0.679576285;1.054175554;49;176;3944.039769;19099.17679;52056.20409;0.105911033;8
C17340;15264.7591;0.807391678;41596.25598;6572.16948;19713.48219;38158.54084;0.841591261;0.254127934;0.468332085;0.922406742;99;219;17578.73422;9468.215754;60150.59468;0.340194659;10
C17341;14496.06609;0.877359983;43270.41913;5891.668818;20335.49884;40264.90444;0.86468995;0.238984542;0.55040839;1.067059549;94;222;12733.15602;7870.83855;66707.57365;0.296450798;10
C17342;3350.282225;0.181443909;29748.16639;35992.93101;2931.937491;13465.42488;0.402595399;0.569149259;0.833584002;0.223702352;87;114;15070.22972;25119.48766;41321.88583;0.844258776;7
C17343;4745.250689;0.245649619;34207.08684;32004.91135;4536.884772;10319.20248;0.386912532;0.59464623;0.916323203;0.134865328;85;103;16136.00021;25552.23356;39296.90265;0.863550268;7
C17344;5617.555577;0.156274392;29347.46841;35572.00479;2179.332521;15209.10224;0.338095947;0.625347533;0.841701629;0.294192402;83;120;15900.66101;22175.93212;41662.10452;0.782511304;6
C17345;3948.383459;0.234435077;31025.41765;33371.49883;3369.168998;11653.49213;0.448824143;0.461323605;0.924287902;0.179588762;87;63;16569.221;27063.60748;39023.71761;0.876354397;7
C17346;3340.268231;0.624567876;26053.11672;31913.80447;11100.79252;6173.535634;0.156572916;0.752386042;0.206640611;1.415257835;38;294;25131.13515;40637.4177;16127.27057;0.719114286;11
C17347;13283.26175;0.769128772;38237.00382;6795.421517;19974.20775;35093.08998;0.817938403;0.18852448;0.520512898;1.0032114;103;214;14940.05784;8591.688004;66824.38392;0.3640176;10
C17348;14778.23085;0.752152551;40894.40666;1426.650583;18939.03932;38551.62436;0.635493726;0.371310745;0.5557521;0.866686134;94;247;15457.70479;10075.37708;62812.85889;0.306344646;10
C17349;16781.68038;0.17225104;12483.78521;30025.72448;11407.11451;25717.00728;0.551182586;0.668913254;0.577902882;1.019253536;48;167;2980.70786;21910.55117;59111.20016;0.193896603;8
C17350;2958.564894;0.588156241;21985.86581;30894.10487;11518.88238;8855.131207;0.190087258;0.822349532;0.213168234;1.291065845;34;267;26762.91903;44971.13254;5081.015028;0.780665482;11
C17351;4134.228377;0.154155561;30051.719;35900.09687;5214.974413;9163.911369;0.488586002;0.509371287;0.700838052;0.197741098;87;82;15568.67726;24244.91565;37124.59091;0.822720604;6
C17352;3727.899086;0.209025981;28992.46345;35616.10564;4519.153609;10684.82073;0.436467641;0.661926832;0.887266861;0.346185124;74;96;15015.90515;23057.33079;33270.02646;0.815857062;6
C17353;12378.3969;0.644528047;40759.63269;7866.679399;19233.49011;36633.73281;0.738727375;0.312597203;0.586661842;1.052306326;91;224;12832.30832;9041.556106;49379.49148;0.31043229;10
C17354;12849.96615;0.85108443;44438.66769;5685.037134;19536.67398;39149.79439;0.72796075;0.204062105;0.465043148;0.904551699;82;213;15477.4364;9940.810034;52086.61254;0.326883482;10
C17355;4556.873098;0.108091199;31183.26286;35098.46888;3194.28667;10402.99496;0.308702634;0.579920115;0.769958707;0.292856069;80;107;17761.58471;26557.87722;41155.98542;0.859817574;6
C17356;4461.255475;0.159303246;34410.3686;33726.21083;3673.675297;8703.997325;0.420055412;0.580601111;0.849320346;0.325993179;83;94;12714.63134;27271.47888;35394.93807;0.875230052;6
C17357;4663.847583;0.574332799;29943.69111;32523.18973;9625.156006;3285.135763;0.237243714;0.83420687;0.223517858;1.228468219;35;264;27215.50363;47425.40793;15546.53409;0.721639673;11
C17358;14234.08167;0.678091207;41247.48512;9115.387808;18504.97128;39615.29997;0.803916615;0.228227709;0.578655507;0.907987263;96;180;13391.42777;8343.073249;61420.0956;0.297889209;10
C17359;15742.50225;0.171731191;9346.370708;32186.56205;9908.620996;14174.6203;0.527084028;0.703002073;0.550993667;0.976583933;57;133;3942.87124;20699.48128;46693.30865;0.184362163;8
C17360;3504.087152;0.517610296;25801.89448;30934.98422;10695.10216;8237.866866;0.195744731;0.757094133;0.178685835;1.267663822;5;292;27856.97008;43879.05298;;0.687170015;10
C17361;5472.792028;0.259428109;31885.0413;31516.32649;4054.511049;11384.78214;0.389199982;0.546567908;0.848493651;0.005993094;71;103;13893.07862;26190.86796;37467.21418;0.82368477;7
C17362;13406.66845;0.736014798;44230.25133;6744.654928;18106.80141;37061.06093;0.838486335;0.29467647;0.468962921;0.961848387;94;223;16252.85152;6597.841734;58356.85623;0.374260327;10
C17363;15999.1802;0.276883004;4454.363685;27440.83281;11240.13623;22139.90953;0.504015284;0.685514201;0.650230564;1.006612002;54;162;2478.511848;21175.40684;50469.27559;0.193393242;8
C17364;15798.02031;0.159169563;9919.637314;31313.10162;11822.044;22812.53087;0.489786425;0.622938314;0.588047641;0.908653413;36;135;2942.843252;24076.97163;;0.152417397;8
C17365;4329.386366;0.202781452;29022.57311;36842.05868;2313.567641;12660.68346;0.497016706;0.615142516;0.875538299;0.048015042;59;98;15161.64127;28617.93519;34202.55917;0.856818217;6
C17366;5254.805865;0.093337648;31117.94219;37059.65439;2535.105317;9439.513434;0.414830316;0.53283955;0.908962367;0.185197391;98;95;16604.23278;29048.20669;36452.40278;1;6
C17367;17150.11953;0.158942223;8589.245802;32290.01245;12919.71653;21293.09158;0.505757167;0.659465635;0.668161374;0.93175516;59;152;5459.841828;20575.45774;60344.13336;0.200629398;8
C17368;11612.91462;0.803256657;44158.22777;3115.126789;19400.43965;39753.02321;0.747380356;0.296705721;0.474748672;0.936113637;106;237;16621.0529;9787.841455;60201.04795;0.415355716;10
C17369;12311.14023;0.816015925;40850.39682;7650.280527;17783.03604;37940.67036;0.973889019;0.233911612;0.471645719;0.867996715;99;181;14611.86438;10137.24409;59589.41634;0.253570417;9
C17370;13850.88616;0.779409163;41637.59098;5348.182678;21169.0274;44403.19865;0.693832857;0.207261699;0.525412055;1.097825209;90;213;13920.63736;11848.29951;54503.15331;0.32673279;10
C17371;13593.10425;0.798182757;37996.95262;6141.042362;18982.79089;37413.83857;0.842833609;0.123397713;0.466868641;0.965081137;107;246;14631.40403;4943.818651;56391.89842;0.405212777;10
C17372;5043.004287;0.103775942;30617.58799;37764.2753;2468.497698;12446.5997;0.480841541;0.66186346;0.755470392;0.215751904;96;76;13697.06975;28866.75692;35931.67221;0.88734077;6
C17373;4321.791933;0.148260369;26702.4002;36988.41201;2649.798067;9270.762384;0.309533251;0.528174652;0.86496508;0.300503015;93;65;15234.22607;23245.48673;28766.51529;0.850461871;6
C17374;5402.676808;0.167778297;29580.84364;36408.84372;1544.797575;11179.0136;0.545466536;0.57996508;0.677261967;0.220406617;72;45;14858.71317;24074.52708;27784.43262;0.852019829;6
C17375;3984.654319;0.48301131;22978.97715;28348.56561;10366.07783;11561.74376;0.162586571;0.853399725;0.079978409;1.349705334;27;306;24397.10266;41380.93751;12448.45555;0.756828588;10
C17376;12890.04561;0.815460489;44450.4581;7579.473577;18054.80745;33486.52948;0.770865386;0.350539097;0.581134626;1.068028657;86;199;14980.68677;8512.444534;61021.44212;0.3344092;10
C17377;12277.1337;0.769098239;40976.10628;7539.571947;19898.1596;44467.09867;0.790607953;0.216470885;0.510025713;1.027549076;80;260;16571.75679;8425.031224;60064.20344;0.473445348;10
C17378;4781.306985;0.229278604;32244.12018;33652.76884;3411.559705;8840.48891;0.474610036;0.611755551;0.821209596;0.233595437;81;123;16884.10454;24935.13565;40610.39201;0.845067016;6
C17379;11800.9008;0.774148333;40832.16012;4526.17399;20275.92591;38237.93147;0.746423937;0.239853623;0.512150383;1.065922476;88;226;15257.03867;6862.473365;53546.02713;0.32036434;10
C17380;5044.896896;0.16946777;27619.80177;36268.81042;4350.109472;10067.44626;0.370208357;0.53365245;0.810258538;0.157139856;75;85;14609.53487;23164.12281;28877.46295;0.765941268;6
C17381;4954.003006;0.161955017;27721.08135;33578.43882;3953.813193;11631.77949;0.350018071;0.645558887;0.794778161;0.14183865;76;81;16698.91711;24973.00221;42936.77712;0.783429712;6
C17382;3359.750999;0.159061778;25486.1477;37777.38948;2778.536487;9595.564208;0.42397751;0.537808376;0.838024596;0.203689689;81;113;15160.72609;23974.99794;28123.51031;0.861622087;7
C17383;5172.558007;0.230029167;30392.57337;34243.15544;3256.670231;8402.36678;0.441937614;0.633595736;0.884123473;0.267456662;81;83;14484.07561;21584.32284;40399.26384;0.947256485;6
C17384;11236.84128;0.871690677;40478.78669;4908.833989;20465.63137;32383.73486;0.704985104;0.166816382;0.573745273;1.03050844;82;226;15441.07166;13233.56834;64028.70651;0.358806636;10
C17385;5138.595706;0.232229441;30768.45197;35785.21927;2735.398403;13957.63207;0.416158446;0.445052082;0.855720111;0.280876814;85;100;16674.17997;25258.91088;31463.39472;0.770818428;7
C17386;3340.020637;0.185565449;28031.8771;38259.04499;3769.626051;9332.604859;0.390496843;0.602523127;0.898967935;0.249515424;90;74;16959.0531;21581.66982;39503.65658;0.88337336;6
C17387;14538.45373;0.165943834;6245.625092;31520.37702;10206.97724;17945.9311;0.412939215;0.63554596;0.663935384;0.884698596;48;164;5905.242157;19153.88397;61995.40348;0.184211919;7
C17388;4005.943559;0.218359328;29429.13747;32558.28264;3689.76855;11642.20533;0.481067062;0.475260944;0.830055419;0.326653461;61;50;14715.08148;22087.1104;29405.52921;0.729764059;7
C17389;14634.42267;0.781157812;41141.14696;8696.495464;17953.84182;36823.66557;0.852383118;0.263512425;0.531832439;1.089512585;86;164;12850.27277;10472.57724;52527.97145;0.360146745;10
C17390;13182.24264;0.81153229;44359.05934;6077.980976;18341.63972;39063.01004;0.732746692;0.271378252;0.552172162;1.044130726;97;194;14907.13;7966.080891;56236.91852;0.354933519;10
C17391;4899.89472;0.034050157;31819.45518;37281.08166;4515.740307;13278.50606;0.493827788;0.639189412;0.886986145;0.266147354;89;89;16163.87818;27986.21107;35930.69894;0.835742627;7
C17392;17514.83604;0.063692247;7205.694481;31583.85461;11051.04885;19054.89615;0.438950549;0.736096479;0.571780717;0.978121558;59;157;4116.053372;19460.84033;54191.86912;0.093046227;8
C17393;6022.352714;0.167906358;30162.61873;37132.68666;3639.01218;11598.90449;0.442820612;0.660013838;0.829338585;0.23387119;88;61;15796.01767;29004.28421;44286.39389;0.829949726;7
C17394;12839.15077;0.879210408;38220.94275;6384.781827;19613.20327;36868.01633;0.817749068;0.21685459;0.535333155;1.127326103;86;247;13338.99202;10677.61418;56209.70814;0.48224354;10
C17395;15002.44424;0.726863921;37988.91716;6305.298281;19914.20013;34795.59125;0.82838845;0.272645562;0.558209713;1.050712442;79;225;14847.36163;9172.714054;60152.87876;0.347734582;10
C17396;15003.75573;0.77327536;43279.36938;5892.064092;19459.81983;31554.34861;0.787320676;0.181577168;0.581943393;0.967439826;85;169;12235.14424;8819.386118;64628.9391;0.329744237;10
C17397;2520.017705;0.590337104;25231.92986;30853.11975;9794.711414;7260.494767;0.146468091;0.732494785;0.155685957;1.332565619;24;264;28721.62189;45177.33828;16564.2257;0.657637377;11
C17398;4310.33114;0.217668872;28287.38025;32597.7251;4725.175715;12325.82006;0.384584329;0.726677675;0.833065962;0.195775344;76;72;14051.67946;24925.70606;30727.3042;0.830038325;6
C17399;3685.10714;0.194195239;29332.61723;33930.46062;3750.364709;9099.413986;0.275376128;0.584487347;0.860528217;0.232114204;80;16;15859.78446;26394.15519;32289.41604;0.829097972;6
C17400;12527.04644;0.706886609;43179.98925;6773.621899;19660.15336;31134.86976;0.783882064;0.157802188;0.651284103;0.972634391;81;253;12745.02459;8610.280476;64109.09058;0.424043661;10
C17401;4869.092189;0.243132262;32837.07578;36114.50735;3660.992064;6153.29382;0.323574458;0.462417452;0.86930785;0.16752321;71;99;13042.90927;21038.85752;;0.84760274;6
C17402;14146.17162;0.739668722;44314.58451;7467.706289;18190.27312;38696.55126;0.854470437;0.250666761;0.450990924;1.078919703;89;181;12858.85552;11627.24284;61848.68469;0.326380305;10
C17403;4833.628129;0.251968581;29350.19553;37327.13437;3585.732601;14724.60019;0.301002895;0.501938454;0.853447987;0.116039813;84;71;14731.08297;22584.98006;43600.85863;0.819518193;7
C17404;4438.489971;0.162520811;30097.07929;35209.47498;2742.074176;5950.682318;0.392731075;0.578057557;0.880298047;0.154031963;92;63;15267.88198;18618.36479;30924.76333;0.81584859;6
C17405;4253.571428;0.647108285;26761.85053;31661.61149;9348.639457;3622.178113;0.196612149;0.984298283;0.173595901;1.427125145;23;288;26733.51312;46577.51745;19956.31665;0.724838713;10
C17406;3001.696942;0.576920587;25376.60826;32983.96687;11035.96434;8975.281259;0.255211084;0.655655999;0.258489382;1.257668679;33;315;25110.29895;43697.39116;14718.37177;0.695900096;10
C17407;14714.78888;0.747462104;40722.88652;11554.7063;17895.72635;36691.35551;0.822167221;0.24150288;0.491153187;0.919648122;83;191;15570.59157;8182.113284;53724.01358;0.393837427;10
C17408;10869.98019;0.786794839;39047.08772;9583.344494;18399.01155;36310.39651;0.83317814;0.189528795;0.508818153;0.95275389;90;209;15192.02917;4998.042478;61369.39623;0.237957627;9
C17409;13157.26396;0.738696688;40349.19418;1526.250185;19286.33554;37686.1756;0.909085068;0.209999015;0.483766173;0.895281652;90;134;15265.42324;8796.321462;56211.22522;0.347622696;10
C17410;3884.536894;0.18507467;32527.96279;35745.81285;4053.542268;11792.16036;0.388468488;0.711566432;0.788320507;0.074260899;64;52;14910.12656;24141.81554;;0.71646075;7
C17411;4059.215361;0.132801596;31765.84663;36261.72317;2851.305291;16922.01128;0.370992674;0.592566204;0.914283859;0.346067957;68;80;18218.68642;27148.6605;35396.0664;0.812777392;6
C17412;3070.475548;0.502987215;23278.6309;29527.1424;11083.17179;7601.150484;0.243935863;0.818557006;0.18994045;1.384930843;35;245;27663.09352;46657.80738;22660.77995;0.784573614;11
C17413;12940.1948;0.698792154;46156.85378;6967.508901;18752.33763;38665.91227;0.718912064;0.206703313;0.504301657;0.891014763;85;151;14582.23897;4684.236493;58092.06383;0.350468548;10
C17414;13484.48106;0.724094894;39785.74612;3632.956213;18379.10511;37405.70912;0.834826529;0.261377276;0.528830651;0.871620254;95;207;14438.9464;6686.543512;55738.87428;0.343467227;10
C17415;14891.86489;0.718935431;36432.11892;5645.915386;20125.95083;36107.39478;0.811381598;0.232967829;0.539223305;1.01147249;90;221;16185.71254;6576.036901;56043.98437;0.346098377;10
C17416;5229.560681;0.183452905;32079.37535;33796.28468;3043.199594;8649.282667;0.43374092;0.476832395;0.826129182;0.25512233;79;82;18497.62847;23206.58099;37719.22844;0.842991755;6
C17417;12416.69067;0.756347583;39443.59382;8768.772947;19949.14356;35345.68298;0.839622493;0.284398008;0.513623887;0.971598718;71;197;15078.96637;7534.734503;59777.04928;0.390948167;10
C17418;13627.32615;0.740796729;43144.62165;8432.103294;19367.03145;33967.11614;0.767214786;0.308765009;0.582499998;0.953576251;82;179;14306.56202;12474.07012;57063.14983;0.432534229;10
C17419;15943.14653;0.195096454;5981.542172;32439.44631;12135.77815;23461.97539;0.467138283;0.78370356;0.631697322;1.005492139;61;188;4015.874951;22112.86695;56971.65489;0.093653198;8
C17420;16105.49424;0.14394214;3747.767798;30204.4751;11410.86637;20923.99159;0.536341347;0.688788805;0.711388584;0.981479999;58;147;2734.594376;15564.03827;46620.75274;0.201717369;8
C17421;5166.224753;0.328188009;26708.03868;35536.13509;2660.109962;14012.38188;0.481457229;0.501968416;0.885699559;0.108418179;75;37;14169.47019;27300.51643;30402.77128;0.836653123;7
C17422;15324.91615;0.166644411;7741.645944;30140.53483;10937.42383;21858.12276;0.512270817;0.781519628;0.647311462;0.919743703;49;158;5544.764853;17999.24945;57904.80013;0.147731387;8
C17423;5877.268447;0.166585844;35258.3573;32912.39201;2654.689983;16303.99777;0.489092032;0.528605356;0.828984854;0.192933911;76;87;16446.62717;25292.17265;31175.57406;0.838620667;6
C17424;14969.75215;0.844918771;41601.43662;6982.405963;17727.04256;38471.29704;0.792889359;0.141155293;0.557691449;0.868464063;102;162;14483.25704;5667.147086;56086.6961;0.351589626;9
C17425;13204.89061;0.720684939;43197.46137;3144.596903;19777.89183;31880.14061;0.826712778;0.292182541;0.612967792;0.937188706;97;198;13687.19822;11136.65488;;0.347359297;10
C17426;13902.58205;0.820204046;39673.62521;5225.469089;19980.86792;42131.45445;0.844133448;0.189500364;0.560010066;0.98745878;98;184;15334.22329;7250.838553;55553.13969;0.394938217;10
C17427;13513.43755;0.650063114;38708.97525;7555.616182;19611.81046;39519.49461;0.918008353;0.329892382;0.569849807;0.909751649;85;210;12980.7887;6236.524697;53816.94953;0.384840028;10
C17428;3980.47097;0.239323664;28625.31797;35286.36181;5109.586955;8722.006434;0.408283284;0.499538664;0.775466597;0.164048825;82;73;16109.25585;28138.3886;30517.91788;0.750833264;6
C17429;12033.63446;0.71389887;42799.91308;6940.857385;19574.70032;38926.85865;0.831253041;0.29961973;0.546880928;0.988916737;89;230;13921.78273;9426.462706;55306.63409;0.318420681;10
C17430;3665.502143;0.154966602;27049.8289;32874.65407;3516.502905;9473.97541;0.39717678;0.630526631;0.935977053;0.358200135;68;90;16090.38847;25882.23363;39011.7678;0.800365446;6
C17431;15137.36736;0.226206967;6742.755954;31773.83067;11537.63985;29316.09055;0.532116524;0.599246269;0.61057551;1.079339055;44;133;6676.259635;17196.75707;53572.8112;0.158341142;8
C17432;4195.797673;0.253006035;30115.42382;36306.08169;4089.852003;11377.75349;0.422874517;0.614058817;0.851201277;0.179880488;75;60;14479.30495;28062.79897;37496.20761;0.847569649;7
C17433;2074.889212;0.6554877;29435.30225;30010.12069;11379.53107;7179.175317;0.180180306;0.731670356;0.133949628;1.374440574;40;302;23440.55193;47189.96729;7477.117958;0.70853233;11
C17434;3469.99989;0.547853419;27694.57291;29847.02874;11020.90979;7995.794451;0.264285438;0.806111321;0.202790728;1.342843317;39;318;25993.73895;44715.32318;16639.18524;0.797150721;11
C17435;2498.727205;0.617164622;29782.33639;31045.12548;10015.97988;9430.870442;0.209238425;0.771838867;0.173672421;1.284851804;29;287;24994.71746;42904.99743;15030.99595;0.717916415;10
C17436;16450.82796;0.156601761;11526.47535;30180.08514;11043.15346;23951.11745;0.544895861;0.706623264;0.623180624;1.000743804;61;161;4580.634969;20629.7989;51000.03507;0.062867809;7
